Tgl. Mohon,count,cumulative_sum,rolling_7days,rolling_std_7d,rolling_count_7d,delta_count,month,weekday,month_sin,month_cos,weekday_sin,weekday_cos
2022-03-09,0.0,0.2578125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.1818181818181818,0.4,1.0,0.5,1.0,0.3568958678922095
2022-03-22,0.0,0.265625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.1818181818181818,0.2,1.0,0.5,0.9009688679024191,0.8019377358048384
2022-03-23,0.0,0.2734375,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.1818181818181818,0.4,1.0,0.5,1.0,0.3568958678922095
2022-03-24,0.0,0.28125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.1818181818181818,0.6000000000000001,1.0,0.5,0.7225209339563144,5.551115123125783e-17
2022-03-28,0.0,0.2890625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.1818181818181818,0.0,1.0,0.5,0.5,1.0
2022-03-31,0.0,0.296875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.1818181818181818,0.6000000000000001,1.0,0.5,0.7225209339563144,5.551115123125783e-17
2022-04-04,0.0,0.3046875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.2727272727272727,0.0,0.9330127018922194,0.2500000000000001,0.5,1.0
2022-04-06,0.0,0.3125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.2727272727272727,0.4,0.9330127018922194,0.2500000000000001,1.0,0.3568958678922095
2022-04-08,0.0,0.3203125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.2727272727272727,0.8,0.9330127018922194,0.2500000000000001,0.27747906604368566,0.0
2022-04-13,0.0,0.328125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.2727272727272727,0.4,0.9330127018922194,0.2500000000000001,1.0,0.3568958678922095
2022-04-16,0.0,0.3359375,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.2727272727272727,1.0,0.9330127018922194,0.2500000000000001,0.0,0.3568958678922094
2022-04-20,0.0,0.34375,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.2727272727272727,0.4,0.9330127018922194,0.2500000000000001,1.0,0.3568958678922095
2022-04-21,0.0,0.3515625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.2727272727272727,0.6000000000000001,0.9330127018922194,0.2500000000000001,0.7225209339563144,5.551115123125783e-17
2022-04-28,0.0,0.359375,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.2727272727272727,0.6000000000000001,0.9330127018922194,0.2500000000000001,0.7225209339563144,5.551115123125783e-17
2022-04-29,0.0,0.3671875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.2727272727272727,0.8,0.9330127018922194,0.2500000000000001,0.27747906604368566,0.0
2022-05-30,0.5,0.3828125,0.7000000000000001,0.4803844614152613,0.9999999999999999,0.6666666666666666,0.36363636363636365,0.0,0.75,0.06698729810778065,0.5,1.0
2022-06-03,0.5,0.3984375,0.8,0.6201736729460423,0.9999999999999999,0.3333333333333333,0.4545454545454545,0.8,0.5000000000000001,0.0,0.27747906604368566,0.0
2022-06-13,0.0,0.40625,0.8,0.6201736729460423,0.9999999999999999,0.0,0.4545454545454545,0.0,0.5000000000000001,0.0,0.5,1.0
2022-06-15,0.0,0.4140625,0.8,0.6201736729460423,0.9999999999999999,0.3333333333333333,0.4545454545454545,0.4,0.5000000000000001,0.0,1.0,0.3568958678922095
2022-06-20,0.5,0.4296875,0.9,0.6793662204867573,0.9999999999999999,0.6666666666666666,0.4545454545454545,0.0,0.5000000000000001,0.0,0.5,1.0
2022-08-05,0.0,0.4375,0.9,0.6793662204867575,0.9999999999999999,0.0,0.6363636363636364,0.8,0.06698729810778076,0.24999999999999978,0.27747906604368566,0.0
2022-08-06,0.0,0.4453125,0.9,0.6793662204867575,0.9999999999999999,0.3333333333333333,0.6363636363636364,1.0,0.06698729810778076,0.24999999999999978,0.0,0.3568958678922094
2022-08-11,0.0,0.453125,0.8,0.6201736729460423,0.9999999999999999,0.3333333333333333,0.6363636363636364,0.6000000000000001,0.06698729810778076,0.24999999999999978,0.7225209339563144,5.551115123125783e-17
2022-08-18,0.0,0.4609375,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.3333333333333333,0.6363636363636364,0.6000000000000001,0.06698729810778076,0.24999999999999978,0.7225209339563144,5.551115123125783e-17
2022-08-26,0.0,0.46875,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.3333333333333333,0.6363636363636364,0.8,0.06698729810778076,0.24999999999999978,0.27747906604368566,0.0
2022-09-03,0.0,0.4765625,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.3333333333333333,0.7272727272727273,1.0,0.0,0.4999999999999999,0.0,0.3568958678922094
2022-10-04,0.0,0.484375,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.8181818181818182,0.2,0.0669872981077807,0.75,0.9009688679024191,0.8019377358048384
2022-10-15,0.0,0.4921875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.8181818181818182,1.0,0.0669872981077807,0.75,0.0,0.3568958678922094
2022-10-21,0.0,0.5,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.8181818181818182,0.8,0.0669872981077807,0.75,0.27747906604368566,0.0
2022-10-22,0.0,0.5078125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.8181818181818182,1.0,0.0669872981077807,0.75,0.0,0.3568958678922094
2022-10-27,0.0,0.515625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.8181818181818182,0.6000000000000001,0.0669872981077807,0.75,0.7225209339563144,5.551115123125783e-17
2022-10-28,0.0,0.5234375,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.8181818181818182,0.8,0.0669872981077807,0.75,0.27747906604368566,0.0
2022-11-02,0.0,0.53125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.9090909090909091,0.4,0.24999999999999978,0.9330127018922192,1.0,0.3568958678922095
2022-11-30,0.0,0.5390625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.9090909090909091,0.4,0.24999999999999978,0.9330127018922192,1.0,0.3568958678922095
2022-12-19,0.0,0.546875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.9999999999999999,0.0,0.4999999999999999,1.0,0.5,1.0
2022-12-31,0.0,0.5546875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.9999999999999999,1.0,0.4999999999999999,1.0,0.0,0.3568958678922094
2023-01-03,0.0,0.5625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.0,0.2,0.75,0.9330127018922194,0.9009688679024191,0.8019377358048384
2023-01-05,0.0,0.5703125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.0,0.6000000000000001,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17
2023-01-06,0.0,0.578125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.0,0.8,0.75,0.9330127018922194,0.27747906604368566,0.0
2023-01-07,0.0,0.5859375,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.0,1.0,0.75,0.9330127018922194,0.0,0.3568958678922094
2023-01-11,0.5,0.6015625,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.6666666666666666,0.0,0.4,0.75,0.9330127018922194,1.0,0.3568958678922095
2023-01-12,0.0,0.609375,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.0,0.0,0.6000000000000001,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17
2023-01-17,0.0,0.6171875,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.3333333333333333,0.0,0.2,0.75,0.9330127018922194,0.9009688679024191,0.8019377358048384
2023-01-18,0.0,0.625,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.3333333333333333,0.0,0.4,0.75,0.9330127018922194,1.0,0.3568958678922095
2023-01-19,0.0,0.6328125,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.3333333333333333,0.0,0.6000000000000001,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17
2023-01-28,0.0,0.640625,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.3333333333333333,0.0,1.0,0.75,0.9330127018922194,0.0,0.3568958678922094
2023-02-07,0.0,0.6484375,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.3333333333333333,0.09090909090909091,0.2,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384
2023-02-11,0.0,0.65625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.09090909090909091,1.0,0.9330127018922193,0.75,0.0,0.3568958678922094
2023-02-13,0.5,0.671875,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.6666666666666666,0.09090909090909091,0.0,0.9330127018922193,0.75,0.5,1.0
2023-02-17,0.0,0.6796875,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.0,0.09090909090909091,0.8,0.9330127018922193,0.75,0.27747906604368566,0.0
2023-02-20,0.0,0.6875,0.7000000000000001,0.4803844614152616,0.9999999999999999,0.3333333333333333,0.09090909090909091,0.0,0.9330127018922193,0.75,0.5,1.0
2023-02-27,1.0,0.7109375,0.9,0.9999999999999999,0.9999999999999999,1.0,0.09090909090909091,0.0,0.9330127018922193,0.75,0.5,1.0
2023-02-28,0.5,0.7265625,1.0,0.9999999999999998,0.9999999999999999,0.0,0.09090909090909091,0.2,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384
2023-03-14,0.0,0.734375,1.0,0.9999999999999998,0.9999999999999999,0.0,0.1818181818181818,0.2,1.0,0.5,0.9009688679024191,0.8019377358048384
2023-03-20,0.0,0.7421875,1.0,0.9999999999999998,0.9999999999999999,0.3333333333333333,0.1818181818181818,0.0,1.0,0.5,0.5,1.0
2023-03-21,0.0,0.75,0.9,0.9999999999999999,0.9999999999999999,0.3333333333333333,0.1818181818181818,0.2,1.0,0.5,0.9009688679024191,0.8019377358048384
2023-03-31,0.0,0.7578125,0.9,0.9999999999999999,0.9999999999999999,0.3333333333333333,0.1818181818181818,0.8,1.0,0.5,0.27747906604368566,0.0
2023-04-15,0.0,0.765625,0.9,0.9999999999999999,0.9999999999999999,0.3333333333333333,0.2727272727272727,1.0,0.9330127018922194,0.2500000000000001,0.0,0.3568958678922094
2023-04-17,0.0,0.7734375,0.7000000000000001,0.48038446141526164,0.9999999999999999,0.3333333333333333,0.2727272727272727,0.0,0.9330127018922194,0.2500000000000001,0.5,1.0
2023-05-03,0.0,0.78125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.36363636363636365,0.4,0.75,0.06698729810778065,1.0,0.3568958678922095
2023-05-05,0.0,0.7890625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.36363636363636365,0.8,0.75,0.06698729810778065,0.27747906604368566,0.0
2023-05-08,0.0,0.796875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.36363636363636365,0.0,0.75,0.06698729810778065,0.5,1.0
2023-05-09,0.0,0.8046875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.36363636363636365,0.2,0.75,0.06698729810778065,0.9009688679024191,0.8019377358048384
2023-05-11,0.5,0.8203125,0.7000000000000001,0.48038446141526164,0.9999999999999999,0.6666666666666666,0.36363636363636365,0.6000000000000001,0.75,0.06698729810778065,0.7225209339563144,5.551115123125783e-17
2023-05-16,0.0,0.828125,0.7000000000000001,0.48038446141526164,0.9999999999999999,0.0,0.36363636363636365,0.2,0.75,0.06698729810778065,0.9009688679024191,0.8019377358048384
2023-05-27,0.0,0.8359375,0.7000000000000001,0.48038446141526164,0.9999999999999999,0.3333333333333333,0.36363636363636365,1.0,0.75,0.06698729810778065,0.0,0.3568958678922094
2023-05-31,0.0,0.84375,0.7000000000000001,0.48038446141526164,0.9999999999999999,0.3333333333333333,0.36363636363636365,0.4,0.75,0.06698729810778065,1.0,0.3568958678922095
2023-06-13,0.0,0.8515625,0.7000000000000001,0.48038446141526164,0.9999999999999999,0.3333333333333333,0.4545454545454545,0.2,0.5000000000000001,0.0,0.9009688679024191,0.8019377358048384
2023-06-20,0.0,0.859375,0.7000000000000001,0.48038446141526164,0.9999999999999999,0.3333333333333333,0.4545454545454545,0.2,0.5000000000000001,0.0,0.9009688679024191,0.8019377358048384
2023-06-24,0.0,0.8671875,0.7000000000000001,0.48038446141526164,0.9999999999999999,0.3333333333333333,0.4545454545454545,1.0,0.5000000000000001,0.0,0.0,0.3568958678922094
2023-06-27,0.0,0.875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.4545454545454545,0.2,0.5000000000000001,0.0,0.9009688679024191,0.8019377358048384
2023-06-28,0.0,0.8828125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.4545454545454545,0.4,0.5000000000000001,0.0,1.0,0.3568958678922095
2023-07-05,0.0,0.890625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.5454545454545454,0.4,0.2500000000000001,0.06698729810778059,1.0,0.3568958678922095
2023-08-02,0.0,0.8984375,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.6363636363636364,0.4,0.06698729810778076,0.24999999999999978,1.0,0.3568958678922095
2023-08-10,0.0,0.90625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.6363636363636364,0.6000000000000001,0.06698729810778076,0.24999999999999978,0.7225209339563144,5.551115123125783e-17
2023-08-15,0.0,0.9140625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.6363636363636364,0.2,0.06698729810778076,0.24999999999999978,0.9009688679024191,0.8019377358048384
2023-08-21,0.0,0.921875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.6363636363636364,0.0,0.06698729810778076,0.24999999999999978,0.5,1.0
2023-09-02,0.0,0.9296875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.7272727272727273,1.0,0.0,0.4999999999999999,0.0,0.3568958678922094
2023-09-05,0.0,0.9375,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.7272727272727273,0.2,0.0,0.4999999999999999,0.9009688679024191,0.8019377358048384
2023-09-14,0.0,0.9453125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.7272727272727273,0.6000000000000001,0.0,0.4999999999999999,0.7225209339563144,5.551115123125783e-17
2023-10-02,0.0,0.953125,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.8181818181818182,0.0,0.0669872981077807,0.75,0.5,1.0
2023-10-20,0.0,0.9609375,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.8181818181818182,0.8,0.0669872981077807,0.75,0.27747906604368566,0.0
2023-10-21,0.0,0.96875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.8181818181818182,1.0,0.0669872981077807,0.75,0.0,0.3568958678922094
2023-10-23,0.0,0.9765625,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.8181818181818182,0.0,0.0669872981077807,0.75,0.5,1.0
2023-11-15,0.0,0.984375,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.9090909090909091,0.4,0.24999999999999978,0.9330127018922192,1.0,0.3568958678922095
2023-11-17,0.0,0.9921875,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.9090909090909091,0.8,0.24999999999999978,0.9330127018922192,0.27747906604368566,0.0
2023-11-20,0.0,1.0,0.6000000000000001,0.0,0.9999999999999999,0.3333333333333333,0.9090909090909091,0.0,0.24999999999999978,0.9330127018922192,0.5,1.0
