Tgl. Mohon,count,cumulative_sum,rolling_7days,rolling_count_7d,delta_count,month,weekday,month_sin,month_cos,weekday_sin,weekday_cos
2022-11-29,0.16666666666666666,0.13651877133105803,0.38888888888888884,0.9999999999999999,0.75,0.9090909090909091,0.16666666666666666,0.24999999999999978,0.9330127018922192,0.9009688679024191,0.8019377358048384
2022-11-30,0.0,0.13993174061433447,0.38888888888888884,0.9999999999999999,0.5,0.9090909090909091,0.3333333333333333,0.24999999999999978,0.9330127018922192,1.0,0.3568958678922095
2022-12-03,0.5,0.15358361774744028,0.5555555555555555,0.9999999999999999,1.0,0.9999999999999999,0.8333333333333333,0.4999999999999999,1.0,0.0,0.3568958678922094
2022-12-04,0.0,0.15699658703071673,0.5555555555555555,0.9999999999999999,0.25,0.9999999999999999,1.0,0.4999999999999999,1.0,0.0990311320975808,0.8019377358048383
2022-12-07,0.16666666666666666,0.16382252559726962,0.611111111111111,0.9999999999999999,0.75,0.9999999999999999,0.3333333333333333,0.4999999999999999,1.0,1.0,0.3568958678922095
2022-12-08,0.0,0.1672354948805461,0.611111111111111,0.9999999999999999,0.5,0.9999999999999999,0.5,0.4999999999999999,1.0,0.7225209339563144,5.551115123125783e-17
2022-12-09,0.0,0.17064846416382254,0.611111111111111,0.9999999999999999,0.625,0.9999999999999999,0.6666666666666666,0.4999999999999999,1.0,0.27747906604368566,0.0
2022-12-10,0.0,0.17406143344709898,0.5555555555555555,0.9999999999999999,0.625,0.9999999999999999,0.8333333333333333,0.4999999999999999,1.0,0.0,0.3568958678922094
2022-12-11,0.0,0.17747440273037543,0.5555555555555555,0.9999999999999999,0.625,0.9999999999999999,1.0,0.4999999999999999,1.0,0.0990311320975808,0.8019377358048383
2022-12-12,0.0,0.18088737201365188,0.38888888888888884,0.9999999999999999,0.625,0.9999999999999999,0.0,0.4999999999999999,1.0,0.5,1.0
2022-12-13,0.0,0.18430034129692832,0.38888888888888884,0.9999999999999999,0.625,0.9999999999999999,0.16666666666666666,0.4999999999999999,1.0,0.9009688679024191,0.8019377358048384
2022-12-17,0.16666666666666666,0.19112627986348124,0.38888888888888884,0.9999999999999999,0.75,0.9999999999999999,0.8333333333333333,0.4999999999999999,1.0,0.0,0.3568958678922094
2022-12-24,0.16666666666666666,0.19795221843003413,0.4444444444444444,0.9999999999999999,0.625,0.9999999999999999,0.8333333333333333,0.4999999999999999,1.0,0.0,0.3568958678922094
2022-12-29,0.0,0.20136518771331058,0.4444444444444444,0.9999999999999999,0.5,0.9999999999999999,0.5,0.4999999999999999,1.0,0.7225209339563144,5.551115123125783e-17
2023-01-03,0.0,0.20477815699658702,0.4444444444444444,0.9999999999999999,0.625,0.0,0.16666666666666666,0.75,0.9330127018922194,0.9009688679024191,0.8019377358048384
2023-01-05,0.33333333333333337,0.2150170648464164,0.5555555555555555,0.9999999999999999,0.875,0.0,0.5,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17
2023-01-06,0.0,0.21843003412969283,0.5555555555555555,0.9999999999999999,0.375,0.0,0.6666666666666666,0.75,0.9330127018922194,0.27747906604368566,0.0
2023-01-07,0.0,0.22184300341296928,0.5555555555555555,0.9999999999999999,0.625,0.0,0.8333333333333333,0.75,0.9330127018922194,0.0,0.3568958678922094
2023-01-09,0.0,0.22525597269624575,0.5,0.9999999999999999,0.625,0.0,0.0,0.75,0.9330127018922194,0.5,1.0
2023-01-12,0.0,0.2286689419795222,0.4444444444444444,0.9999999999999999,0.625,0.0,0.5,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17
2023-01-13,0.0,0.23208191126279865,0.4444444444444444,0.9999999999999999,0.625,0.0,0.6666666666666666,0.75,0.9330127018922194,0.27747906604368566,0.0
2023-01-17,0.0,0.2354948805460751,0.4444444444444444,0.9999999999999999,0.625,0.0,0.16666666666666666,0.75,0.9330127018922194,0.9009688679024191,0.8019377358048384
2023-01-20,0.0,0.23890784982935154,0.33333333333333326,0.9999999999999999,0.625,0.0,0.6666666666666666,0.75,0.9330127018922194,0.27747906604368566,0.0
2023-01-21,0.0,0.24232081911262798,0.33333333333333326,0.9999999999999999,0.625,0.0,0.8333333333333333,0.75,0.9330127018922194,0.0,0.3568958678922094
2023-01-23,0.0,0.24573378839590446,0.33333333333333326,0.9999999999999999,0.625,0.0,0.0,0.75,0.9330127018922194,0.5,1.0
2023-01-26,0.0,0.24914675767918087,0.33333333333333326,0.9999999999999999,0.625,0.0,0.5,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17
2023-01-27,0.0,0.2525597269624573,0.33333333333333326,0.9999999999999999,0.625,0.0,0.6666666666666666,0.75,0.9330127018922194,0.27747906604368566,0.0
2023-01-28,0.16666666666666666,0.25938566552901027,0.38888888888888884,0.9999999999999999,0.75,0.0,0.8333333333333333,0.75,0.9330127018922194,0.0,0.3568958678922094
2023-02-02,0.0,0.2627986348122867,0.38888888888888884,0.9999999999999999,0.5,0.09090909090909091,0.5,0.9330127018922193,0.75,0.7225209339563144,5.551115123125783e-17
2023-02-09,0.0,0.26621160409556316,0.38888888888888884,0.9999999999999999,0.625,0.09090909090909091,0.5,0.9330127018922193,0.75,0.7225209339563144,5.551115123125783e-17
2023-02-11,0.16666666666666666,0.27303754266211605,0.4444444444444444,0.9999999999999999,0.75,0.09090909090909091,0.8333333333333333,0.9330127018922193,0.75,0.0,0.3568958678922094
2023-02-13,0.0,0.2764505119453925,0.4444444444444444,0.9999999999999999,0.5,0.09090909090909091,0.0,0.9330127018922193,0.75,0.5,1.0
2023-02-17,0.0,0.27986348122866894,0.4444444444444444,0.9999999999999999,0.625,0.09090909090909091,0.6666666666666666,0.9330127018922193,0.75,0.27747906604368566,0.0
2023-02-20,0.0,0.2832764505119454,0.4444444444444444,0.9999999999999999,0.625,0.09090909090909091,0.0,0.9330127018922193,0.75,0.5,1.0
2023-02-21,0.0,0.28668941979522183,0.38888888888888884,0.9999999999999999,0.625,0.09090909090909091,0.16666666666666666,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384
2023-02-23,0.33333333333333337,0.2969283276450512,0.5,0.9999999999999999,0.875,0.09090909090909091,0.5,0.9330127018922193,0.75,0.7225209339563144,5.551115123125783e-17
2023-02-25,0.0,0.3003412969283277,0.5,0.9999999999999999,0.375,0.09090909090909091,0.8333333333333333,0.9330127018922193,0.75,0.0,0.3568958678922094
2023-02-26,0.0,0.3037542662116041,0.4444444444444444,0.9999999999999999,0.625,0.09090909090909091,1.0,0.9330127018922193,0.75,0.0990311320975808,0.8019377358048383
2023-02-27,0.0,0.30716723549488056,0.4444444444444444,0.9999999999999999,0.625,0.09090909090909091,0.0,0.9330127018922193,0.75,0.5,1.0
2023-02-28,0.16666666666666666,0.31399317406143346,0.5,0.9999999999999999,0.75,0.09090909090909091,0.16666666666666666,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384
2023-03-02,0.0,0.3174061433447099,0.5,0.9999999999999999,0.5,0.1818181818181818,0.5,1.0,0.5,0.7225209339563144,5.551115123125783e-17
2023-03-03,0.16666666666666666,0.3242320819112628,0.5555555555555555,0.9999999999999999,0.75,0.1818181818181818,0.6666666666666666,1.0,0.5,0.27747906604368566,0.0
2023-03-08,0.0,0.32764505119453924,0.4444444444444444,0.9999999999999999,0.5,0.1818181818181818,0.3333333333333333,1.0,0.5,1.0,0.3568958678922095
2023-03-09,0.16666666666666666,0.3344709897610922,0.5,0.9999999999999999,0.75,0.1818181818181818,0.5,1.0,0.5,0.7225209339563144,5.551115123125783e-17
2023-03-11,0.0,0.33788395904436863,0.5,0.9999999999999999,0.5,0.1818181818181818,0.8333333333333333,1.0,0.5,0.0,0.3568958678922094
2023-03-17,0.33333333333333337,0.34812286689419797,0.611111111111111,0.9999999999999999,0.875,0.1818181818181818,0.6666666666666666,1.0,0.5,0.27747906604368566,0.0
2023-03-18,0.0,0.3515358361774744,0.5555555555555555,0.9999999999999999,0.375,0.1818181818181818,0.8333333333333333,1.0,0.5,0.0,0.3568958678922094
2023-03-19,0.0,0.35494880546075086,0.5555555555555555,0.9999999999999999,0.625,0.1818181818181818,1.0,1.0,0.5,0.0990311320975808,0.8019377358048383
2023-03-20,0.0,0.3583617747440273,0.5,0.9999999999999999,0.625,0.1818181818181818,0.0,1.0,0.5,0.5,1.0
2023-03-21,0.0,0.36177474402730375,0.5,0.9999999999999999,0.625,0.1818181818181818,0.16666666666666666,1.0,0.5,0.9009688679024191,0.8019377358048384
2023-03-23,0.0,0.3651877133105802,0.4444444444444444,0.9999999999999999,0.625,0.1818181818181818,0.5,1.0,0.5,0.7225209339563144,5.551115123125783e-17
2023-03-24,0.0,0.36860068259385664,0.4444444444444444,0.9999999999999999,0.625,0.1818181818181818,0.6666666666666666,1.0,0.5,0.27747906604368566,0.0
